mmsi,timestamp,lat,lon
563014650,2023-03-05 14:30:00+00,1.299416347,103.950491
563014650,2023-03-15 19:49:43+00,1.30191,103.9703
564654000,2023-03-05 10:11:07+00,1.28142,103.91118
564654000,2023-03-07 03:28:02+00,1.23013,103.8011
564654000,2023-03-20 22:09:22+00,1.21236,103.79821
564654000,2023-03-10 10:00:10+00,1.26272,103.8775
564654000,2023-03-23 00:04:43+00,1.25747,103.86061
564654000,2023-03-11 08:45:18+00,1.27117,103.89083
564654000,2023-03-08 09:14:08+00,1.25057,103.91503
563014650,2023-03-21 12:21:56+00,1.19537,103.74777
529123000,2023-03-08 09:52:05+00,27.79008,50.97992
564654000,2023-03-11 12:40:22+00,1.26163,103.82593
564654000,2023-03-09 07:22:26+00,1.25223,103.87482
232006548,2023-03-21 09:30:00+00,44.1623404,9.093162717
564654000,2023-03-12 08:01:32+00,1.22652,103.90345
563014650,2023-03-16 14:55:14+00,1.19877,103.73908
352656000,2023-03-23 05:48:05+00,8.79075,-79.58452
563078430,2023-03-05 01:36:53+00,1.27158,103.96672
352656000,2023-03-17 05:59:13+00,8.80934,-79.5756
529123000,2023-03-14 02:30:00+00,26.48691302,55.94524552
564654000,2023-03-09 04:18:10+00,1.29163,103.75983
538008064,2023-03-16 19:30:00+00,8.832072745,-79.54595137
563078430,2023-03-06 08:25:50+00,1.27755,103.93306
563014650,2023-03-16 13:08:23+00,1.19689,103.74007
564654000,2023-03-19 00:41:39+00,1.22968,103.8219
565761000,2023-03-06 04:40:43+00,1.25884,103.76168
563078430,2023-03-24 04:25:51+00,1.27427,103.78307
564654000,2023-03-15 16:00:54+00,1.29127,103.7605
564780000,2023-03-08 11:33:19+00,1.29703,104.00206
564654000,2023-03-07 19:20:55+00,1.25606,103.84644
565761000,2023-03-19 19:17:51+00,1.30134,103.95129
564654000,2023-03-20 10:11:05+00,1.25969,103.84261
563078430,2023-03-20 15:30:00+00,1.224776612,103.7169599
538008084,2023-03-20 16:17:41+00,43.20012,9.75411
538008064,2023-03-17 01:34:13+00,8.832,-79.54633
564780000,2023-03-07 07:10:40+00,1.25407,103.91844
564654000,2023-03-19 06:04:49+00,1.21118,103.80615
563014650,2023-03-09 22:03:55+00,1.26811,103.95342
564780000,2023-03-22 07:30:00+00,1.298250231,103.9453428
564654000,2023-03-19 07:15:40+00,1.22572,103.8086
538008064,2023-03-17 21:30:00+00,8.832515596,-79.54646875
563078430,2023-03-06 04:33:50+00,1.2245,103.72029
564654000,2023-03-10 22:16:35+00,1.25825,103.94035
875832716,2023-03-16 02:30:00+00,44.04442014,8.975907188
565761000,2023-03-18 16:05:38+00,1.30258,103.94803
538008064,2023-03-20 13:19:48+00,9.11583,-79.7845
538008064,2023-03-16 20:52:24+00,8.83217,-79.546
529123000,2023-03-08 09:45:04+00,27.79855,50.96231
564654000,2023-03-09 23:31:12+00,1.26298,103.88175
565761000,2023-03-07 16:57:01+00,1.30459,103.99324
564654000,2023-03-16 16:55:25+00,1.23526,103.82879
563014650,2023-03-10 21:30:00+00,1.301096063,103.9559695
564780000,2023-03-05 03:30:00+00,1.297943611,103.9477597
564654000,2023-03-06 08:04:08+00,1.25592,103.84593
564654000,2023-03-10 13:58:08+00,1.25513,103.93312
538008064,2023-03-20 15:56:08+00,9.27633,-79.92233
352002300,2023-03-04 15:25:16+00,35.75013,120.86777
565761000,2023-03-20 04:30:00+00,1.283750473,103.727887
564654000,2023-03-16 18:47:40+00,1.28814,103.73481
563014650,2023-03-17 09:30:14+00,1.27493,103.92681
563078430,2023-03-08 14:33:13+00,1.22966,103.66145
352656000,2023-03-12 13:30:00+00,8.840389029,-79.56828683
529123000,2023-03-15 17:40:58+00,29.217,49.39817
529123000,2023-03-21 07:42:51+00,29.45,48.92917
563078430,2023-03-14 17:58:10+00,1.17175,103.76153
518998309,2023-03-21 16:30:00+00,29.68333,48.80817
538008064,2023-03-20 06:30:00+00,8.832303874,-79.54564326
564780000,2023-03-15 21:14:29+00,1.30267,104.00133
563014650,2023-03-06 04:21:44+00,1.28842,103.75551
564654000,2023-03-18 05:11:40+00,1.25615,103.84592
563078430,2023-03-14 04:10:47+00,1.22629,103.78674
564654000,2023-03-06 21:58:42+00,1.25918,103.77844
518998309,2023-03-19 06:59:00+00,29.312,49.14933
518998309,2023-03-19 11:12:12+00,28.94267,48.562
563014650,2023-03-11 08:47:05+00,1.22889,103.80295
564654000,2023-03-06 10:25:28+00,1.22308,103.88668
564654000,2023-03-15 20:16:49+00,1.28748,103.74484
518998309,2023-03-22 03:30:00+00,29.68333,48.80817
518998309,2023-03-20 22:37:59+00,29.05867,48.2415
565761000,2023-03-20 04:11:04+00,1.28374,103.72789
563078430,2023-03-06 06:42:04+00,1.23832,103.71716
565761000,2023-03-07 19:02:31+00,1.16268,103.76094
564654000,2023-03-18 07:24:24+00,1.24463,103.91198
564654000,2023-03-09 19:26:34+00,1.2571,103.84187
563078430,2023-03-16 01:12:30+00,1.21462,103.7964
529123000,2023-03-18 22:38:40+00,29.68033,48.81167
352656000,2023-03-20 17:30:00+00,8.866527496,-79.53838257
564654000,2023-03-13 09:57:06+00,1.21487,103.82648
529123000,2023-03-21 20:30:00+00,27.93174524,50.83225202
564654000,2023-03-23 00:09:54+00,1.25339,103.88104
563014650,2023-03-08 04:26:14+00,1.26282,103.88527
538008064,2023-03-20 18:34:30+00,9.6785,-79.9805
564654000,2023-03-18 00:00:47+00,1.24872,103.88862
232345740,2023-03-21 20:02:57+00,44.13301,9.16444
564654000,2023-03-13 15:13:43+00,1.21186,103.79344
529123000,2023-03-17 04:30:00+00,29.68033,48.81167
564654000,2023-03-21 08:50:27+00,1.26545,103.9036
565761000,2023-03-12 03:40:50+00,1.28352,103.72931
352656000,2023-03-20 19:08:34+00,8.8262,-79.56059
563078430,2023-03-21 00:30:00+00,1.225106317,103.7171918
564654000,2023-03-12 19:49:40+00,1.2433,103.80283
564654000,2023-03-19 14:09:53+00,1.18038,103.76905
352656000,2023-03-22 15:30:00+00,8.825717154,-79.5601581
352656000,2023-03-16 20:30:00+00,8.81579102,-79.55652592
564654000,2023-03-08 11:25:41+00,1.26417,103.87977
565761000,2023-03-20 07:43:14+00,1.19464,103.75085
563014650,2023-03-20 12:07:15+00,1.30194,103.95762
564654000,2023-03-08 03:50:03+00,1.26565,103.9217
889799564,2023-03-15 02:30:00+00,44.02095548,8.953814256
563014650,2023-03-19 02:16:15+00,1.15551,103.74471
564654000,2023-03-08 17:27:25+00,1.24532,103.76723
564654000,2023-03-13 07:15:45+00,1.19758,103.80947
564780000,2023-03-11 15:55:38+00,1.20968,103.85377
563078430,2023-03-05 11:17:41+00,1.27515,103.97212
563078430,2023-03-08 14:41:57+00,1.21048,103.66824
352656000,2023-03-22 22:30:00+00,8.825925996,-79.5603552
564654000,2023-03-09 03:01:06+00,1.29157,103.76092
565761000,2023-03-17 17:30:00+00,1.237343012,103.750435
563078430,2023-03-21 05:14:09+00,1.27123,103.87702
564654000,2023-03-20 17:23:28+00,1.25421,103.85356
564654000,2023-03-14 06:09:48+00,1.24868,103.84862
563014650,2023-03-07 09:07:04+00,1.25274,103.89831
564654000,2023-03-06 23:12:10+00,1.18035,103.79507
564654000,2023-03-17 09:19:49+00,1.22249,103.89127
889799564,2023-03-15 13:30:00+00,44.02754631,8.959660367
564654000,2023-03-16 06:41:52+00,1.25762,103.88131
563014650,2023-03-12 17:30:00+00,1.283137985,103.9610229
563014650,2023-03-12 20:29:06+00,1.24877,103.93179
529123000,2023-03-09 10:29:57+00,26.171,54.65898
565761000,2023-03-13 05:39:52+00,1.24365,103.84632
564654000,2023-03-04 14:47:42+00,1.25718,103.84147
565761000,2023-03-16 03:53:59+00,1.2695,103.75164
564654000,2023-03-13 15:18:02+00,1.19491,103.78186
529123000,2023-03-15 10:45:54+00,28.41034,50.40116
518998309,2023-03-20 22:25:53+00,29.06367,48.20784
565761000,2023-03-13 05:23:53+00,1.23491,103.8313
563078430,2023-03-09 07:37:29+00,1.26542,103.75241
564780000,2023-03-20 21:05:35+00,1.30134,103.9488
564780000,2023-03-13 10:26:10+00,1.25037,103.93122
538008084,2023-03-17 05:33:47+00,43.45554,10.24729
563014650,2023-03-13 03:05:04+00,1.25609,103.93063
564654000,2023-03-14 03:30:00+00,1.25990742,103.9432811
563078430,2023-03-16 06:25:24+00,1.19355,103.74795
564654000,2023-03-14 10:04:07+00,1.22888,103.91468
564780000,2023-03-18 14:30:00+00,1.301583296,103.9501758
564654000,2023-03-10 05:12:32+00,1.25506,103.84911
564654000,2023-03-07 19:19:50+00,1.25683,103.84287
564654000,2023-03-15 13:02:31+00,1.23471,103.82189
563014650,2023-03-15 21:06:44+00,1.30208,103.97046
563014650,2023-03-04 21:19:24+00,1.29551,103.96667
564654000,2023-03-19 02:09:39+00,1.175,103.79225
352656000,2023-03-11 17:30:00+00,8.84082185,-79.56822109
563014650,2023-03-16 04:18:43+00,1.25839,103.89653
563014650,2023-03-21 07:34:17+00,1.17969,103.75481
564654000,2023-03-13 14:30:41+00,1.21949,103.80704
563078430,2023-03-18 16:30:00+00,1.302477892,103.987575
564654000,2023-03-19 19:04:33+00,1.23414,103.82084
564654000,2023-03-08 19:18:13+00,1.24758,103.79525
565761000,2023-03-12 02:42:43+00,1.21106,103.82802
564654000,2023-03-13 04:49:17+00,1.25695,103.84093
564654000,2023-03-08 16:22:02+00,1.26695,103.76678
565761000,2023-03-22 03:50:27+00,1.28382,103.72848
565761000,2023-03-04 22:46:27+00,1.28454,103.92938
232006548,2023-03-15 04:30:00+00,44.02114759,8.953856297
538008064,2023-03-16 13:16:20+00,8.832,-79.546
564654000,2023-03-17 03:12:35+00,1.22434,103.81969
563014650,2023-03-21 17:30:18+00,1.15294,103.74269
564654000,2023-03-16 22:11:22+00,1.24115,103.84341
563078430,2023-03-18 23:30:00+00,1.269853786,103.9093645
564654000,2023-03-10 02:53:18+00,1.26797,103.87562
565761000,2023-03-17 21:39:41+00,1.2785,103.91316
563014650,2023-03-08 10:30:00+00,1.294899075,104.003493
564780000,2023-03-18 22:30:00+00,1.301195852,103.9503277
564654000,2023-03-14 13:30:00+00,1.257118027,103.8411228
564654000,2023-03-18 04:30:00+00,1.26316487,103.929633
538008084,2023-03-16 13:06:25+00,43.19554,9.78652
564780000,2023-03-19 11:58:25+00,1.30593,104.07354
564780000,2023-03-07 15:48:09+00,1.20434,103.81201
563078430,2023-03-21 10:29:06+00,1.21436,103.80373
352656000,2023-03-14 23:30:00+00,8.808962864,-79.52241079
564654000,2023-03-11 14:30:00+00,1.288986738,103.9870696
564654000,2023-03-21 01:03:27+00,1.27428,103.90203
564654000,2023-03-08 10:00:52+00,1.2388,103.87887
564654000,2023-03-19 07:42:00+00,1.18973,103.80933
564780000,2023-03-08 13:30:00+00,1.300393247,103.9522642
538008064,2023-03-14 15:30:00+00,8.831559278,-79.5454045
563078430,2023-03-16 13:30:00+00,1.194431836,103.747823
352656000,2023-03-16 11:58:49+00,8.81569,-79.55632
564654000,2023-03-12 11:20:05+00,1.25972,103.88483
232345740,2023-03-17 20:30:00+00,44.06996984,9.223197995
563014650,2023-03-19 06:09:42+00,1.21257,103.86949
563078430,2023-03-06 08:35:52+00,1.28328,103.95212
563078430,2023-03-19 11:53:29+00,1.24202,103.51983
563014650,2023-03-19 23:57:44+00,1.2997,103.95586
352656000,2023-03-11 15:30:00+00,8.840773349,-79.56820051
563014650,2023-03-08 01:22:54+00,1.27964,103.90238
565761000,2023-03-20 03:30:00+00,1.283717284,103.7278965
352656000,2023-03-20 12:13:20+00,8.81723,-79.56312
529123000,2023-03-08 03:30:00+00,28.54594142,50.32225443
564654000,2023-03-12 17:56:36+00,1.25712,103.84107
563078430,2023-03-22 16:05:58+00,1.2161,103.68849
564654000,2023-03-07 18:07:03+00,1.27003,103.919
564654000,2023-03-05 22:30:00+00,1.29133242,103.7607828
518998309,2023-03-21 05:35:43+00,29.45317,48.9275
563014650,2023-03-06 10:13:14+00,1.2996,103.95204
538008064,2023-03-17 16:30:00+00,8.832152056,-79.54639518
564654000,2023-03-15 22:06:49+00,1.24275,103.78617
564780000,2023-03-11 03:30:00+00,1.27754062,103.6102694
563014650,2023-03-04 16:14:35+00,1.28983,103.92468
232345740,2023-03-18 10:30:00+00,44.06022943,9.287495433
564654000,2023-03-07 16:30:00+00,1.271749886,103.9588932
563078430,2023-03-17 03:53:09+00,1.21983,103.87856
564654000,2023-03-08 10:10:52+00,1.2571,103.84118
564654000,2023-03-10 06:34:48+00,1.28301,103.91211
564654000,2023-03-09 20:16:45+00,1.25545,103.95115
563014650,2023-03-23 05:01:55+00,1.29746,103.94634
564654000,2023-03-09 17:44:02+00,1.2572,103.84407
352656000,2023-03-20 03:52:08+00,8.81827,-79.56338
563014650,2023-03-10 19:02:54+00,1.30004,103.95501
538008084,2023-03-18 11:59:23+00,43.55966,10.29402
563078430,2023-03-20 08:51:23+00,1.20376,103.64167
352656000,2023-03-12 07:47:32+00,8.84104,-79.56838
565761000,2023-03-21 04:14:33+00,1.28404,103.72877
529123000,2023-03-15 20:53:34+00,29.48233,48.917
564780000,2023-03-22 18:17:16+00,1.29797,103.94507
563014650,2023-03-16 11:51:54+00,1.19738,103.82859
564654000,2023-03-07 03:02:03+00,1.27047,103.75743
565761000,2023-03-06 04:34:34+00,1.2667,103.75449
565761000,2023-03-17 03:30:00+00,1.2365982,103.72387
563014650,2023-03-21 16:40:57+00,1.19684,103.69287
538008084,2023-03-16 09:32:26+00,42.57194,9.81814
875832716,2023-03-16 19:30:00+00,44.06904514,9.062779393
564780000,2023-03-22 10:30:00+00,1.298179609,103.9453694
518998309,2023-03-18 23:50:51+00,30.35417,48.89183
529123000,2023-03-14 19:47:10+00,26.8515,52.7215
564654000,2023-03-04 19:18:08+00,1.25585,103.88633
564654000,2023-03-09 08:26:10+00,1.28958,103.9418
565761000,2023-03-13 05:08:44+00,1.23987,103.81121
564780000,2023-03-09 19:30:00+00,1.300394933,103.9515551
563014650,2023-03-15 03:33:43+00,1.29275,103.96011
563078430,2023-03-06 09:27:20+00,1.29305,103.95352
232006548,2023-03-19 12:39:31+00,50.68981,-1.95016
564654000,2023-03-19 08:28:33+00,1.17717,103.77168
564654000,2023-03-20 07:54:15+00,1.23478,103.88412
563014650,2023-03-16 10:03:53+00,1.20024,103.83081
564654000,2023-03-15 13:17:44+00,1.20639,103.80327
564780000,2023-03-21 07:09:46+00,1.29962,103.94837
564654000,2023-03-22 12:24:17+00,1.25747,103.84312
352656000,2023-03-21 19:30:00+00,8.826161277,-79.56068613
564654000,2023-03-21 09:03:45+00,1.27063,103.93403
564654000,2023-03-05 11:56:19+00,1.27853,103.8956
564654000,2023-03-06 19:30:00+00,1.25711751,103.841258
565761000,2023-03-11 03:48:19+00,1.26523,103.76148
564654000,2023-03-12 15:26:34+00,1.23748,103.839
564654000,2023-03-21 03:05:46+00,1.25708,103.84123
518998309,2023-03-19 21:30:00+00,29.06517,48.173
565761000,2023-03-14 11:26:53+00,1.2422,103.7467
529123000,2023-03-14 17:30:00+00,26.65242574,53.10894624
352656000,2023-03-15 16:48:23+00,8.83671,-79.52018
564654000,2023-03-10 23:36:52+00,1.28327,103.91537
565761000,2023-03-07 08:15:34+00,1.27705,103.90217
563078430,2023-03-14 17:15:20+00,1.21895,103.79047
875832716,2023-03-22 11:30:00+00,44.07692723,9.260744919
564654000,2023-03-17 09:20:49+00,1.22113,103.89237
563078430,2023-03-09 04:30:00+00,1.292640666,103.9450635
538008064,2023-03-20 16:36:29+00,9.30817,-79.9185
529123000,2023-03-19 01:30:00+00,29.68033,48.81167
352656000,2023-03-09 11:51:26+00,8.84901,-79.51169
218719092,2023-03-15 00:30:00+00,44.03057107,8.953641396
564654000,2023-03-15 22:12:55+00,1.21741,103.80134
565761000,2023-03-07 18:29:12+00,1.20177,103.82384
563078430,2023-03-11 16:42:33+00,1.22366,103.80114
564654000,2023-03-09 17:06:47+00,1.26275,103.93662
564654000,2023-03-04 22:33:22+00,1.26747,103.87958
564654000,2023-03-10 06:26:08+00,1.25615,103.90115
563078430,2023-03-15 11:03:31+00,1.16621,103.75249
564654000,2023-03-08 18:00:25+00,1.20183,103.80213
564654000,2023-03-20 16:12:45+00,1.20952,103.84722
563014650,2023-03-07 03:40:14+00,1.26135,103.90191
563014650,2023-03-21 16:58:16+00,1.18239,103.70641
564654000,2023-03-09 22:27:20+00,1.2565,103.84357
889799564,2023-03-15 18:30:00+00,44.03694208,8.967833968
538008064,2023-03-20 18:47:10+00,9.724,-79.9765
529123000,2023-03-08 20:56:35+00,26.96437,52.57727
563078430,2023-03-23 11:30:00+00,1.233862128,103.7282661
565761000,2023-03-19 10:30:00+00,1.302658516,103.951867
565761000,2023-03-10 06:30:59+00,1.23838,103.82188
564654000,2023-03-10 05:48:02+00,1.26363,103.88522
232345740,2023-03-16 22:30:00+00,44.06943442,9.074652563
529123000,2023-03-08 09:23:15+00,27.8355,50.93688
564780000,2023-03-22 23:30:00+00,1.298250318,103.9448658
565761000,2023-03-20 00:43:27+00,1.24878,103.86717
563014650,2023-03-16 10:24:55+00,1.20089,103.84155
563014650,2023-03-17 05:56:34+00,1.27349,103.92933
565761000,2023-03-12 08:19:24+00,1.246,103.85036
564654000,2023-03-16 10:52:41+00,1.2619,103.9213
563078430,2023-03-11 07:26:20+00,1.22099,103.87949
564654000,2023-03-16 16:52:24+00,1.23457,103.82205
565761000,2023-03-07 23:06:21+00,1.23151,103.71062
352656000,2023-03-06 06:45:44+00,8.8296,-79.59499
563078430,2023-03-22 18:54:06+00,1.22121,103.7142
563078430,2023-03-08 14:45:06+00,1.20876,103.67471
563014650,2023-03-18 08:33:13+00,1.29403,103.99663
564654000,2023-03-05 01:37:11+00,1.25358,103.91788
564654000,2023-03-22 08:44:38+00,1.25685,103.84277
564780000,2023-03-13 03:41:10+00,1.2607,103.92902
563014650,2023-03-12 11:06:55+00,1.20085,103.82765
564654000,2023-03-13 13:03:27+00,1.23522,103.83134
529123000,2023-03-20 10:30:00+00,29.68033,48.81167
538008084,2023-03-19 07:30:00+00,43.55963622,10.29405811
564654000,2023-03-22 08:34:00+00,1.22507,103.86843
898998797,2023-03-18 21:59:05+00,-32.18938,-52.07891
564654000,2023-03-15 22:00:15+00,1.26477,103.76556
565761000,2023-03-04 17:30:00+00,1.293606128,103.9485191
538008084,2023-03-16 15:30:15+00,43.43895,10.20843
565761000,2023-03-10 00:45:38+00,1.24677,103.88886
564654000,2023-03-19 11:40:35+00,1.25232,103.87843
564654000,2023-03-13 12:56:49+00,1.25552,103.84917
564654000,2023-03-17 08:12:14+00,1.26626,103.88384
564654000,2023-03-16 11:19:41+00,1.2152,103.87033
565761000,2023-03-20 17:47:08+00,1.22044,103.72274
564654000,2023-03-10 05:22:07+00,1.2367,103.88018
352002300,2023-03-13 18:30:00+00,1.248277004,103.9315591
352656000,2023-03-23 20:30:00+00,8.807349307,-79.5680158
564654000,2023-03-06 22:49:14+00,1.17822,103.76957
563014650,2023-03-06 04:28:05+00,1.28317,103.74767
529123000,2023-03-17 22:30:00+00,29.68033,48.81167
352656000,2023-03-14 06:30:00+00,8.83255015,-79.54579046
565761000,2023-03-17 06:35:38+00,1.24529,103.74248
352656000,2023-03-23 17:30:00+00,8.80368412,-79.5718312
564654000,2023-03-14 06:08:15+00,1.2548,103.84778
518998309,2023-03-19 00:01:51+00,30.32433,48.89033
564780000,2023-03-07 18:52:58+00,1.29853,103.9474
352656000,2023-03-23 05:27:26+00,8.79029,-79.58554
529123000,2023-03-20 23:30:00+00,29.68033,48.81167
564654000,2023-03-21 10:41:44+00,1.25467,103.92845
529123000,2023-03-09 14:05:56+00,26.11455,55.26729
352656000,2023-03-17 10:30:00+00,8.814322984,-79.53306744
352656000,2023-03-09 16:30:00+00,8.823375338,-79.55740013
565761000,2023-03-14 00:14:12+00,1.18868,103.80019
564654000,2023-03-20 17:33:22+00,1.23454,103.8229
563078430,2023-03-05 02:05:23+00,1.2715,103.9664
563014650,2023-03-05 21:42:45+00,1.2229,103.79554
564654000,2023-03-20 23:07:37+00,1.23656,103.8302
564654000,2023-03-07 09:23:43+00,1.24055,103.8952
898998797,2023-03-17 06:30:00+00,-32.14501386,-52.10212596
564780000,2023-03-21 08:35:26+00,1.25154,103.87468
563078430,2023-03-05 19:24:13+00,1.28045,103.97081
564654000,2023-03-16 17:07:25+00,1.2356,103.87359
563014650,2023-03-05 21:15:14+00,1.2103,103.84968
563014650,2023-03-16 21:06:23+00,1.19698,103.74007
563014650,2023-03-16 01:17:33+00,1.29497,103.98926
232006548,2023-03-22 22:30:00+00,44.063529,9.282093202
564654000,2023-03-17 05:45:38+00,1.26494,103.93259
538008064,2023-03-16 11:30:00+00,8.832110333,-79.54594104
564654000,2023-03-09 08:08:10+00,1.2444,103.91998
352002300,2023-03-14 08:30:58+00,1.22236,103.91618
565761000,2023-03-16 06:26:13+00,1.22605,103.79372
538008064,2023-03-19 17:56:07+00,8.8325,-79.5465
564780000,2023-03-23 20:30:00+00,1.298275307,103.94428
565761000,2023-03-19 17:30:00+00,1.302651301,103.9516577
564654000,2023-03-23 00:18:18+00,1.26315,103.91393
564654000,2023-03-11 01:28:56+00,1.24583,103.9441
563014650,2023-03-16 20:30:00+00,1.197089557,103.7400271
232006548,2023-03-15 16:30:00+00,44.15583756,8.970498654
529123000,2023-03-16 22:30:00+00,29.68033,48.81167
538008064,2023-03-20 07:59:21+00,8.87833,-79.51383
564654000,2023-03-08 21:37:35+00,1.17548,103.78683
563078430,2023-03-12 23:22:24+00,1.24863,103.93302
518998309,2023-03-21 01:22:50+00,28.8985,48.76234
564654000,2023-03-05 01:15:33+00,1.24635,103.85657
564654000,2023-03-10 21:49:52+00,1.24995,103.89755
564654000,2023-03-13 09:50:06+00,1.21285,103.81702
352656000,2023-03-16 03:58:16+00,8.81648,-79.5549
565761000,2023-03-13 21:40:31+00,1.18948,103.81298
529123000,2023-03-08 13:13:44+00,27.49459,51.40706
564654000,2023-03-13 19:36:23+00,1.22984,103.80228
563078430,2023-03-18 12:26:18+00,1.29767,104.06644
563014650,2023-03-17 20:30:00+00,1.29947843,103.9528838
563078430,2023-03-19 10:22:51+00,1.16151,103.70443
564654000,2023-03-05 05:19:46+00,1.22675,103.89767
563014650,2023-03-13 07:38:54+00,1.29781,103.95173
518998309,2023-03-18 14:30:00+00,30.26717754,49.2309016
564654000,2023-03-17 02:35:59+00,1.20355,103.7922
564654000,2023-03-07 06:43:07+00,1.24463,103.84888
352656000,2023-03-05 10:34:40+00,8.85258,-79.51714
564654000,2023-03-15 07:11:47+00,1.26362,103.9424
563014650,2023-03-12 19:55:45+00,1.27174,103.94111
565761000,2023-03-07 17:48:41+00,1.24749,103.90097
565761000,2023-03-13 04:58:54+00,1.24027,103.79459
564654000,2023-03-17 23:38:33+00,1.25712,103.84168
563078430,2023-03-09 21:25:52+00,1.25196,103.69059
565761000,2023-03-06 04:13:33+00,1.28357,103.72847
564780000,2023-03-19 05:30:00+00,1.300966605,104.0330549
564654000,2023-03-09 19:30:36+00,1.25738,103.85497
565761000,2023-03-19 04:30:00+00,1.302554644,103.9518793
564654000,2023-03-18 23:48:50+00,1.24937,103.87852
564654000,2023-03-13 09:40:48+00,1.245,103.80095
563078430,2023-03-21 11:00:26+00,1.26589,103.75908
564654000,2023-03-08 16:05:03+00,1.23887,103.7532
564780000,2023-03-15 03:30:00+00,1.302761756,104.0013097
564654000,2023-03-10 22:07:15+00,1.25665,103.92513
529123000,2023-03-09 08:56:43+00,26.20004,54.41908
564654000,2023-03-20 17:17:16+00,1.26957,103.87718
564654000,2023-03-05 10:57:01+00,1.24537,103.95125
563014650,2023-03-10 23:50:24+00,1.30299,103.97463
538008064,2023-03-14 00:19:17+00,8.829,-79.464
564654000,2023-03-07 10:41:04+00,1.25487,103.8635
564654000,2023-03-19 13:04:23+00,1.23886,103.81858
564654000,2023-03-12 05:55:49+00,1.25745,103.84348
564654000,2023-03-23 00:54:58+00,1.2802,103.93672
563078430,2023-03-19 18:30:00+00,1.246865025,103.5263313
564654000,2023-03-21 00:16:06+00,1.24597,103.88112
564780000,2023-03-13 18:30:00+00,1.297498274,103.943943
538008064,2023-03-20 18:07:17+00,9.58383,-79.9425
529123000,2023-03-06 19:30:00+00,29.68017,48.81167
565761000,2023-03-21 21:15:21+00,1.20135,103.7433
564654000,2023-03-19 05:21:22+00,1.2497,103.79807
232345740,2023-03-17 14:30:00+00,44.07310692,9.178817318
564780000,2023-03-10 20:07:20+00,1.22958,103.71595
564654000,2023-03-13 06:10:08+00,1.2571,103.84105
518998309,2023-03-15 19:33:09+00,27.39767,51.67158
565761000,2023-03-13 01:08:13+00,1.28378,103.72886
565761000,2023-03-20 08:59:22+00,1.18923,103.74745
564654000,2023-03-20 17:07:20+00,1.25981,103.86684
565761000,2023-03-23 06:30:00+00,1.22860129,103.7126735
564654000,2023-03-22 07:18:17+00,1.23858,103.88645
563078430,2023-03-12 10:52:21+00,1.2241,103.7898
529123000,2023-03-09 06:56:39+00,26.26154,54.08188
564780000,2023-03-09 14:30:00+00,1.300364732,103.9515853
564654000,2023-03-21 09:06:57+00,1.2784,103.94703
564654000,2023-03-13 15:30:03+00,1.18275,103.77251
352656000,2023-03-15 02:30:00+00,8.870824105,-79.52853984
565761000,2023-03-21 16:17:02+00,1.20112,103.74333
563014650,2023-03-11 11:55:05+00,1.18512,103.78259
564654000,2023-03-21 21:30:00+00,1.256985948,103.8431144
564654000,2023-03-09 22:33:47+00,1.26252,103.8745
352656000,2023-03-24 00:30:00+00,8.81223616,-79.56292849
563078430,2023-03-20 19:30:00+00,1.224914377,103.7169244
564780000,2023-03-07 14:04:00+00,1.28742,103.73404
518998309,2023-03-16 13:04:40+00,29.74169,49.34806
538008064,2023-03-15 23:30:00+00,8.833971967,-79.54567
352656000,2023-03-08 09:48:59+00,8.84098,-79.53627
564654000,2023-03-06 00:30:00+00,1.291286065,103.7608483
563078430,2023-03-17 13:30:00+00,1.291275116,104.0752244
564654000,2023-03-11 00:45:02+00,1.26673,103.93478
563078430,2023-03-04 23:47:17+00,1.29847,104.00285
563014650,2023-03-10 14:19:15+00,1.28587,103.97145
564654000,2023-03-11 22:18:23+00,1.25823,103.84697
564654000,2023-03-20 04:23:08+00,1.28077,103.95147
565761000,2023-03-13 00:55:23+00,1.27358,103.74904
564654000,2023-03-06 21:42:17+00,1.29845,103.73155
563014650,2023-03-15 03:10:54+00,1.30073,103.95127
898998797,2023-03-17 15:30:00+00,-32.144993,-52.10212075
564654000,2023-03-20 10:35:28+00,1.23529,103.86429
565761000,2023-03-22 20:30:00+00,1.200250717,103.7451385
564654000,2023-03-19 21:22:37+00,1.2213,103.7877
352656000,2023-03-17 06:43:28+00,8.80423,-79.59316
564654000,2023-03-22 04:23:42+00,1.26628,103.86173
563014650,2023-03-15 21:24:13+00,1.28306,103.98423
529123000,2023-03-15 19:11:04+00,29.317,49.12017
564780000,2023-03-21 07:44:16+00,1.28501,103.91817
564654000,2023-03-05 01:51:31+00,1.27737,103.8903
518998309,2023-03-20 04:30:00+00,29.06517,48.173
352002300,2023-03-12 18:30:00+00,1.24890491,103.9306359
563078430,2023-03-19 10:41:11+00,1.18823,103.6654
529123000,2023-03-19 08:30:00+00,29.68033,48.81167
563078430,2023-03-10 07:30:00+00,1.224767946,103.7072573
563014650,2023-03-13 09:30:00+00,1.292364718,103.9384037
518998309,2023-03-20 11:47:02+00,29.04233,48.17284
563014650,2023-03-11 11:06:35+00,1.22839,103.80192
564654000,2023-03-14 00:43:48+00,1.26315,103.89898
564654000,2023-03-15 10:10:24+00,1.282,103.93615
564654000,2023-03-20 23:13:56+00,1.25427,103.84847
